"rid","us_area_m2","var_area_m2"
701776806,3879233.15064379,3879233.150643
701776818,6214343.64967454,6214343.649674
701776824,1094842.31980605,1094842.319806
701776826,62588573.8153334,62588573.815339
701776833,11714601.5861911,11714601.586188
701776835,1091712.40644258,1091712.406443
701776838,14449021.2081954,14449021.208193
701776848,1929901.7638208,1929901.76382
701776849,302777.369761798,302777.369762
701776855,734539794.474657,734539794.474657
701776860,98707.0309414919,98707.030941
701776862,734537828.450827,734537828.450828
701776863,15785624.4343066,15785624.434304
701776864,62815.4506126689,62815.450613
701776867,60573136.0874065,60573136.087412
701776869,60719.0152044324,60719.015204
701776871,553073.059403549,553073.059403
701776879,3560559.81061767,3560559.810618
701776881,71621.9022368542,71621.902237
701776882,600831.591310378,600831.59131
701776884,14849100.949463,14849100.949461
701776886,62815.4506126689,62815.450613
701776897,72357.628869392,72357.628869
701776899,449570.868459956,449570.868459
701776901,62815.4506126689,62815.450613
701776906,2106216.71325596,2106216.713256
701776908,730629.696970247,730629.69697
701776909,247864.695405282,247864.695405
701776919,104283.387177814,104283.387178
701776921,11333811.8181515,11333811.818151
701776922,76441.9263022896,76441.926302
701776924,778592.630331853,778592.630332
701776930,162609.541729608,162609.54173
701776950,9062258.66256956,9062258.662569
701776964,60026.8311141806,60026.831114
701776969,11522961.7272032,11522961.727203
701776971,235149.187222617,235149.187223
701776974,279268.406078882,279268.406079
701776976,12573358.8485195,12573358.84852
701776979,725846397.487251,725846397.48724
701776982,930982.731576746,930982.731577
701776983,48928813.402353,48928813.402357
701776985,241737.613799486,241737.613799
701776987,46451308.4134093,46451308.413413
701776988,259178.347405412,259178.347405
701776993,207321.41139149,207321.411391
701776996,59711339.6297072,59711339.629713
701776997,264770.405479518,264770.40548
701777002,149510.073570488,149510.07357
701777006,49732721.2013751,49732721.201379
701777008,165267.560762469,165267.560762
701777010,48928813.402353,48928813.402357
701777012,161422.112974297,161422.112974
701777014,563391.466548921,563391.466549
701777016,13299196.5508849,13299196.550886
701777025,104998.365185624,104998.365186
701777027,46003229.7314774,46003229.731482
701777033,165267.560762469,165267.560762
701777035,48928813.402353,48928813.402357
701777040,48928813.402353,48928813.402357
701777041,1389978.13548107,1389978.13548
701777044,734483972.269392,734483972.269393
701777050,2795845.35609218,2795845.356092
701777052,587727.662161135,587727.662161
701777053,161422.112974297,161422.112974
701777058,284839.788174539,284839.788175
701777059,165267.560762469,165267.560762
701777062,48928813.402353,48928813.402357
701777065,48928813.402353,48928813.402357
701777069,271198.181549422,271198.181549
701777072,46003229.7314774,46003229.731482
701777075,48928813.402353,48928813.402357
701777076,169744.497509455,169744.497509
701777078,458.260584820062,458.260585
701777084,205439.998134661,205439.998135
701777089,468431.238003254,468431.238003
701777098,87476.4710531385,87476.471053
701777103,1960293.22636219,1960293.226362
701777108,725817433.773305,725817433.773295
701777110,723849758.476923,723849758.476912
701777118,1966969.33084416,1966969.330845
701777121,734453053.662067,734453053.662069
701777123,184856.322546541,184856.322547
701777125,972311.128680829,972311.128681
701777126,479116.557578405,479116.557578
701777128,2077119.58148074,2077119.581481
701777130,3503511.88293237,3503511.882932
701777137,1015355.34664315,1015355.346643
701777150,119616.176006304,119616.176006
701777154,1262531.30451147,1262531.304512
701777160,1495767.00101394,1495767.001014
701777162,726581.662753377,726581.662754
701777164,2101712.62948943,2101712.629489
701777166,534798.052678454,534798.052678
701777169,44766284.0417477,44766284.041752
701777170,1966969.33084416,1966969.330845
701777176,11194377.6197126,11194377.619714
701777178,60218405.4417548,60218405.441753
701777179,457249.696123737,457249.696124
701777182,981716.808537357,981716.808538
701777186,44766284.0417477,44766284.041752
701777188,169449.270120151,169449.27012
701777190,1495767.00101394,1495767.001014
701777192,8055005.41416152,8055005.414161
701777193,169449.270120151,169449.27012
701777194,8664501.8909783,8664501.890978
701777197,216948.671001609,216948.671002
701777198,457249.696123737,457249.696124
701777204,895814.683100762,895814.683101
701777206,895814.683100762,895814.683101
701777208,786579.327509721,786579.32751
701777210,1538742.31244019,1538742.31244
701777215,7466513.66209117,7466513.66209
701777217,10218475.2952495,10218475.29525
701777221,139520.26430251,139520.264303
701777222,297612.123682858,297612.123683
701777224,457249.696123737,457249.696124
701777227,39432975.948145,39432975.948149
701777228,723849758.476923,723849758.476912
701777229,184856.322546541,184856.322547
701777231,1203238.28602552,1203238.286025
701777233,19706.4600614691,19706.460061
701777235,639064.100340409,639064.10034
701777236,39934262.2726902,39934262.272694
701777237,1495767.00101394,1495767.001014
701777240,39427088.7075012,39427088.707505
701777242,3126731.32764844,3126731.327649
701777245,734037297.125926,734037297.125927
701777248,39427088.7075012,39427088.707505
701777256,184856.322546541,184856.322547
701777260,158490.818490345,158490.81849
701777262,585505.077550575,585505.077551
701777265,39427088.7075012,39427088.707505
701777266,1564938.05634485,1564938.056345
701777271,41462023.6351022,41462023.635106
701777282,102335.662113797,102335.662114
701777283,449208.600626811,449208.600627
701777286,4428941.14549753,4428941.145497
701777287,733917875.593038,733917875.59304
701777289,723203800.163485,723203800.163475
701777291,331447.474682757,331447.474683
701777295,18796.4077493143,18796.407749
701777298,43769742.40459,43769742.404595
701777299,363268.182312601,363268.182313
701777309,44685.6229609158,44685.622961
701777310,1180185.20420808,1180185.204208
701777312,331447.474682757,331447.474683
701777317,3126731.32764844,3126731.327649
701777324,41950512.6526637,41950512.652668
701777326,536686.899479689,536686.89948
701777329,39427088.7075012,39427088.707505
701777332,576507.295467042,576507.295467
701777339,41950512.6526637,41950512.652668
701777341,3126731.32764844,3126731.327649
701777343,43769742.40459,43769742.404595
701777344,18031405.8789612,18031405.878961
701777347,12715096.3674669,12715096.367468
701777356,231927.204024237,231927.204024
701777357,131451.997798372,131451.997798
701777358,729465630.61285,729465630.612852
701777362,69845.0698771104,69845.069877
701777364,43279455.6325443,43279455.632549
701777368,69845.0698771104,69845.069877
701777371,39427088.7075012,39427088.707505
701777376,7171905.14628115,7171905.146281
701777379,4493285.36394251,4493285.363942
701777386,639064.100340409,639064.10034
701777388,545794.532730788,545794.532731
701777393,43279455.6325443,43279455.632549
701777394,2779905.28082299,2779905.280823
701777396,525239.387180051,525239.38718
701777399,4184379.72509298,4184379.725092
701777403,39427088.7075012,39427088.707505
701777404,41950512.6526637,41950512.652668
701777407,43279455.6325443,43279455.632549
701777408,518611.697947801,518611.697948
701777409,6167492.75326049,6167492.75326
701777414,231927.204024237,231927.204024
701777416,1206503.54134416,1206503.541344
701777418,3538841.62863862,3538841.628639
701777421,116536.674720187,116536.67472
701777426,729451704.411389,729451704.411391
701777427,13909851.5798735,13909851.579875
701777429,1401432.57332982,1401432.57333
701777435,13814.4627879451,13814.462788
701777437,16061024.5131374,16061024.513139
701777438,391723.631941341,391723.631941
701777459,38841599.9686864,38841599.96869
701777463,881904.994669746,881904.99467
701777464,278225.923414085,278225.923414
701777467,728861923.458003,728861923.458005
701777469,18796.4077493143,18796.407749
701777470,3126731.32764844,3126731.327649
701777471,38635697.7663423,38635697.766345
701777475,343894.598277565,343894.598277
701777476,68189.9034626707,68189.903463
701777477,297612.123682858,297612.123683
701777486,1004760.5242512,1004760.524251
701777487,1917499.00900969,1917499.009008
701777488,12715096.3674669,12715096.367468
701777489,35497693.3039612,35497693.303963
701777502,391723.631941341,391723.631941
701777515,466245.047504618,466245.047505
701777521,769229.365295681,769229.365296
701777522,466245.047504618,466245.047505
701777526,5854394.56102229,5854394.561022
701777528,2987868.89730155,2987868.897302
701777529,723095670.45429,723095670.454279
701777530,769229.365295681,769229.365296
701777532,183339.676202607,183339.676203
701777540,728729707.902414,728729707.902416
701777544,262860.306601956,262860.306602
701777548,728632639.235052,728632639.235053
701777549,1946702.90200643,1946702.902007
701777551,18947339.1635209,18947339.163521
701777552,2748941.93455887,2748941.934557
701777571,22775187.4288134,22775187.428814
701777572,722317801.994194,722317801.994183
701777575,155486.627222912,155486.627223
701777579,6767911.79300924,6767911.793009
701777581,114573.845107992,114573.845108
701777583,165457.439763131,165457.439763
701777590,11169021.4183351,11169021.418335
701777596,3236879.93000109,3236879.930001
701777598,36601.8219437371,36601.821944
701777600,9694830.27939866,9694830.279401
701777603,867517.063654446,867517.063654
701777604,728612218.06869,728612218.068691
701777611,721815244.172676,721815244.172665
701777614,155486.627222912,155486.627223
701777616,110383.726239153,110383.726239
701777619,110383.726239153,110383.726239
701777621,20966004.2486495,20966004.24865
701777623,3323619.78524873,3323619.785247
701777624,155486.627222912,155486.627223
701777629,779755.013499417,779755.013499
701777632,3560256.93254622,3560256.932546
701777635,142110.642906059,142110.642906
701777636,4428941.14549753,4428941.145497
701777637,10995634.6330787,10995634.633078
701777639,214000.613958273,214000.613958
701777644,10445767.967682,10445767.967682
701777647,2744451.88896645,2744451.888966
701777651,96280.4716463573,96280.471646
701777653,315322.886758916,315322.886759
701777659,580261.368263621,580261.368264
701777665,3376132.6190932,3376132.619093
701777666,29551.0257134456,29551.025713
701777669,29551.0257134456,29551.025713
701777670,728598094.745106,728598094.745107
701777671,16432466.7141634,16432466.714163
701777674,197513.312859107,197513.312859
701777676,1745410.0552271,1745410.055227
701777679,71735664.2976325,71735664.297632
701777682,20440783.3223685,20440783.32237
701777689,3776986.76788269,3776986.767882
701777692,801124.997941951,801124.997942
701777694,16877840.8730539,16877840.873056
701777697,229330.320483424,229330.320483
701777700,235568.321705803,235568.321706
701777706,1212420.13150256,1212420.131502
701777710,721574823.110132,721574823.110121
701777711,1212420.13150256,1212420.131502
701777713,92450108.1877821,92450108.187783
701777714,5561226.22184742,5561226.221848
701777715,45874.0026993831,45874.002699
701777739,28960.9092762377,28960.909276
701777747,3365820.60592996,3365820.60593
701777753,436328.764489529,436328.76449
701777756,2513756.91778687,2513756.917787
701777759,22728587.6978037,22728587.697804
701777762,616464.602560703,616464.60256
701777765,7938381.49676965,7938381.496772
701777767,28960.9092762377,28960.909276
701777769,155486.627222912,155486.627223
701777771,120855.298409643,120855.29841
701777774,1614100.29616344,1614100.296162
701777778,72196.0662987549,72196.066299
701777781,63069.7081076,63069.708108
701777782,3365820.60592996,3365820.60593
701777785,720286358.897352,720286358.897342
701777787,5383041.21918618,5383041.219184
701777789,116829.102659347,116829.102659
701777801,2086634.74103526,2086634.741035
701777804,186924.366462111,186924.366462
701777806,22728587.6978037,22728587.697804
701777807,585505.077550575,585505.077551
701777810,92450108.1877821,92450108.187783
701777817,1434585.35762096,1434585.357621
701777823,220627.211775223,220627.211775
701777826,456932.768508308,456932.768508
701777827,727872157.440234,727872157.440235
701777829,314929.09915937,314929.099159
701777831,714899120.170599,714899120.170591
701777832,456932.768508308,456932.768508
701777842,136345.181560662,136345.181561
701777843,136345.181560662,136345.181561
701777844,728549777.798645,728549777.798646
701777845,957991.856776023,957991.856776
701777848,22728587.6978037,22728587.697804
701777849,569208.348067908,569208.348068
701777859,5383041.21918618,5383041.219184
701777861,3508840.6809677,3508840.680968
701777863,1299844.82568124,1299844.82568
701777864,22597433.3669034,22597433.366904
701777866,3370743.13934843,3370743.139347
701777870,62815.4506126689,62815.450613
701777872,28960.9092762377,28960.909276
701777873,22183090.6284289,22183090.62843
