"rid","us_strm_crossings"
701791416,0
701791417,0
701791419,2.43442243496497e-06
701791420,0
701791423,0
701791424,0
701791427,2.34297128625167e-06
701791430,0
701791434,0
701791439,3.06155103120503e-06
701791440,0
701791444,0
701791447,0
701791449,0
701791459,2.21548892305719e-06
701791460,5.78045781005427e-06
701791461,0
701791463,6.1699609603988e-06
701791464,0
701791465,0
701791468,0
701791470,4.24882966730359e-06
701791476,0
701791480,0
701791482,0
701791486,0
701791489,0
701791495,0
701791496,0
701791499,0
701791500,4.58160443845881e-06
701791504,0
701791505,0
701791507,0
701791511,0
701791518,0
701791519,0
701791521,0
701791528,0
701791531,2.24487218855919e-06
701791533,2.66849391538463e-06
701791535,0
701791536,0
701791537,0
701791540,4.50727416356891e-06
701791544,2.93386523593897e-06
701791546,0
701791548,0
701791553,0
701791556,0
701791558,0
701791560,0
701791562,0
701791565,0
701791576,0
701791578,0
701791582,0
701791583,0
701791584,0
701791585,0
701791587,0
701791591,0
701791597,0
701791603,0
701791606,0
701791611,2.12234225862489e-06
701791612,7.29340498448724e-07
701791614,0
701791618,0
701791619,0
701791621,0
701791625,2.32455912070588e-06
701791627,2.49011806295922e-06
701791628,0
701791636,2.12234225862489e-06
701791641,0
701791642,2.12179951605103e-06
701791644,0
701791650,0
701791655,4.49428954110263e-06
701791656,2.26725269952198e-06
701791660,0
701791662,0
701791663,0
701791664,0
701791667,1.51933217586476e-05
701791675,0
701791682,0
701791684,0
701791686,0
701791689,0
701791690,0
701791692,0
701791700,0
701791702,0
701791703,0
701791704,7.26325821942158e-07
701791706,0
701791713,0
701791716,7.91552502302551e-06
701791717,6.53559893071258e-07
701791719,0
701791727,0
701791728,8.45606754097577e-06
701791731,0
701791732,2.16013541541569e-06
701791735,0
701791741,0
701791745,7.30031649618343e-07
701791748,0
701791750,0
701791751,0
701791754,4.94770121979013e-06
701791760,0
701791761,0
701791765,4.76900035087014e-06
701791766,0
701791774,1.09067447988781e-05
701791779,0
701791782,4.76900035087014e-06
701791787,4.76900035087014e-06
701791789,0
701791792,0
701791794,6.18677410657516e-07
701791795,2.07093074850061e-06
701791797,4.76900035087014e-06
701791808,0
701791812,0
701791814,0
701791820,8.35623849332381e-06
701791823,3.30146719810113e-07
701791834,0
701791835,0
701791840,0
701791842,0
701791849,0
701791854,7.31891477243578e-07
701791856,0
701791860,0
701791862,0
701791865,0
701791870,0
701791872,2.81739793978546e-06
701791873,0
701791875,0
701791878,0
701791880,0
701791883,8.35623849332381e-06
701791885,2.0932061625323e-06
701791888,1.46590665382679e-05
701791889,2.06529051330783e-07
701791890,0
701791891,0
701791893,3.30146719810113e-07
701791898,0
701791901,0
701791905,0
701791906,0
701791914,0
701791917,2.81739793978546e-06
701791924,0
701791927,0
701791928,0
701791930,7.33931503883641e-07
701791933,0
701791934,8.49968917550402e-06
701791943,2.81739793978546e-06
701791945,2.81739793978546e-06
701791946,8.49968917550402e-06
701791952,4.88933113866904e-06
701791953,0
701791959,1.96004438946503e-06
701791966,4.79580152131313e-05
701791968,4.79580152131313e-05
701791969,0
701791975,0
701791977,2.06529051330783e-07
701791982,0
701791984,0
701791985,4.88933113866904e-06
701791989,3.30146719810113e-07
701791993,0
701791996,0
701791998,0
701791999,1.77496476155803e-06
701792001,0
701792002,7.35345071225466e-07
701792003,9.71586764980224e-07
701792006,9.71586764980224e-07
701792008,0
701792016,0
701792018,0
701792020,0
701792025,0
701792031,0
701792036,1.85793010788354e-06
701792038,0
701792040,0
701792043,0
701792046,1.85793010788354e-06
701792050,0
701792054,0
701792055,0
701792056,4.07905867380243e-06
701792057,1.85793010788354e-06
701792059,3.49702100548019e-06
701792063,0
701792065,1.89818217228391e-06
701792066,7.27914443752106e-07
701792074,3.3302376581894e-06
701792075,0
701792079,0
701792080,7.29255333280788e-07
701792081,3.3302376581894e-06
701792083,1.37201150226758e-05
701792086,1.24132397618196e-06
701792088,1.37201150226758e-05
701792089,3.40288794667678e-06
701792097,7.30536190749754e-07
701792101,2.06529051330783e-07
701792104,0
701792105,1.09487939752343e-06
701792117,2.22513454655421e-06
701792123,0
701792127,1.36057912903685e-05
701792139,1.16758793788232e-06
701792149,1.36057912903685e-05
701792150,2.47910551734953e-06
701792158,0
701792171,0
701792172,1.1778283065131e-06
701792174,0
701792176,0
701792178,0
701792189,0
701792191,1.1778283065131e-06
701792194,0
701792196,0
701792200,0
701792212,1.1778283065131e-06
701792215,1.98266064804358e-06
701792219,2.04051105524955e-06
701792220,1.1778283065131e-06
701792229,0
701792233,2.04051105524955e-06
701792240,1.1778283065131e-06
701792243,2.04051105524955e-06
701792248,1.1778283065131e-06
701792250,0
701792254,0
701792257,7.31410739573709e-07
701792259,1.03627425067459e-06
701792260,3.56131800441973e-07
701792273,0
701792277,0
701792280,0
701792282,0
701792285,0
701792290,1.06792721822396e-06
701792297,0
701792301,1.03752604484246e-06
701792303,8.79039040457416e-07
701792309,1.47330161903859e-06
701792311,8.4910708022564e-07
701792313,3.56131800441973e-07
701792315,2.94050874954777e-07
701792317,1.87369323013051e-06
701792327,0
701792335,1.00272189035622e-06
701792336,0
701792338,0
701792340,2.22513454655421e-06
701792341,1.73688104233327e-06
701792342,0
701792347,1.99492431366975e-06
701792351,2.84272581382297e-07
701792353,0
701792355,1.8809381422231e-07
701792356,0
701792361,2.0239691343219e-07
701792366,0
701792370,5.18373649690586e-06
701792372,0
701792374,0
701792376,4.33396853432065e-07
701792378,0
701792381,0
701792385,2.21176411290787e-07
701792387,2.9894350093847e-07
701792388,2.68748144822856e-07
701792390,0
701792391,0
701792404,0
701792409,1.07732873647331e-06
701792411,2.84440884483132e-07
701792414,1.82215689430724e-05
701792417,5.15859073393651e-07
701792419,2.81557771986203e-07
701792421,2.04051105524955e-06
701792426,1.11015488881897e-05
701792427,1.88791967897769e-07
701792429,1.8439967165633e-07
701792431,0
701792434,1.0496664781135e-06
701792436,6.9991850022998e-06
701792440,1.69036701214698e-07
701792454,0
701792457,8.18482046343914e-07
701792458,0
701792461,1.78133428721077e-06
701792465,1.78133428721077e-06
701792467,0
701792468,0
701792477,5.93938995276741e-06
701792479,1.01940381381958e-06
701792481,3.8369488704137e-08
701792483,2.34114559477791e-06
701792485,5.93938995276741e-06
701792490,5.93938995276741e-06
701792491,2.45661341623364e-06
701792496,1.76617351831474e-06
701792499,1.76717564441345e-06
701792510,9.96701687376422e-07
701792514,1.76717564441345e-06
701792516,0
701792519,2.4627020662899e-06
701792521,0
701792525,2.4627020662899e-06
701792527,1.76717564441345e-06
701792528,0
701792533,0
701792536,1.63946419165397e-06
701792538,0
701792540,1.63946419165397e-06
701792541,0
701792543,0
701792544,1.16406648611832e-05
701792553,0
701792559,0
701792561,0
701792564,0
701792588,3.50252077044465e-06
701792589,0
701792595,1.92533616807509e-06
701792596,6.70398971890725e-07
701792597,3.28056623250282e-06
701792598,0
701792599,3.46409711568135e-07
701792600,0
701792603,0
701792605,0
701792616,0
701792618,0
701792620,0
701792623,0
701792624,4.33396853432065e-07
701792626,0
701792629,1.0049542149924e-06
701792630,7.98629984506832e-07
701792632,0
701792633,0
701792637,0
701792648,0
701792651,0
701792652,0
701792668,0
701792676,0
701792678,0
701792680,3.25700899439889e-06
701792689,0
701792691,0
701792695,1.01514910837299e-06
701792697,0
701792703,2.69140846385903e-06
701792704,0
701792706,1.15727143451011e-06
701792708,0
701792709,6.54523865730267e-06
701792716,5.26455465576057e-07
701792717,6.02533618902459e-07
701792718,6.18972194963633e-07
701792728,0
701792730,6.54523865730267e-06
701792738,0
701792746,4.48076410568274e-07
701792750,6.05269508395161e-07
701792751,0
701792752,1.05285700002231e-06
701792766,0
701792767,0
701792768,1.05779231129248e-06
701792769,0
701792770,1.40760240232839e-06
701792774,4.01419067488161e-07
701792779,0
701792783,4.59232310756391e-07
701792789,1.02848600374051e-06
701792792,7.32567649631003e-07
701792798,1.02848600374051e-06
701792803,1.10948544828304e-06
701792817,0
701792819,0
701792825,1.04246684288486e-06
701792826,0
701792830,1.06077985488675e-06
701792832,1.04956026703678e-06
701792834,1.06481639569743e-05
701792836,0
701792843,1.58995057038128e-06
701792844,1.03776920485816e-06
701792845,0
701792851,1.58995057038128e-06
701792853,2.8928853245153e-07
701792855,0
701792857,8.96866772536272e-07
701792866,2.88233855444136e-06
701792870,1.58995057038128e-06
701792872,0
701792874,4.5690818106644e-07
701792877,1.58995057038128e-06
701792885,1.58995057038128e-06
701792887,3.21120115722519e-06
701792888,0
701792890,3.65792409809399e-06
701792896,0
701792901,1.02881982154771e-06
701792903,1.01804407689225e-05
701792905,0
701792908,0
701792911,7.87378393122624e-07
701792913,5.15052657801688e-06
701792918,0
701792924,2.90893696882351e-07
701792931,0
701792933,0
701792936,3.11131697630782e-06
701792941,9.1902582516072e-07
701792947,0
701792948,3.60956743732449e-07
701792950,0
701792953,0
701792956,0
701792958,0
701792961,0
701792962,1.79829982350721e-05
701792964,0
701792966,0
701792967,4.61613248321073e-07
701792972,1.12801680283813e-06
701792977,0
701792978,0
701792979,5.10389178174158e-07
701792981,0
701792984,2.79236965273792e-07
701792991,3.49636066202043e-06
701792995,0
701793007,0
701793008,0
701793013,0
701793015,0
701793025,9.62187477345897e-06
701793040,0
701793042,0
701793044,0
701793048,3.49636066202043e-06
701793055,9.32747393430045e-07
701793060,3.07026009011097e-06
701793061,0
701793067,2.41733159669041e-06
701793070,3.49636066202043e-06
701793072,3.49636066202043e-06
701793077,0
701793080,1.14111138589073e-05
701793082,6.92697596278868e-06
701793085,0
701793087,0
701793091,0
701793094,1.37826238159995e-06
701793097,0
701793099,0
701793106,0
701793110,0
701793111,0
701793113,9.20046258227238e-07
701793127,1.37826238159995e-06
701793131,1.37826238159995e-06
701793135,0
701793139,0
701793140,0
701793141,0
701793147,0
701793149,4.37263384867021e-06
701793151,0
701793154,1.15747370017743e-06
701793156,4.34761764074378e-06
701793158,0
701793159,0
701793162,0
701793166,0
701793171,0
701793180,2.2773995429283e-05
701793182,9.62187477345897e-06
701793184,0
701793191,0
701793196,0
701793199,0
701793209,0
701793214,0
701793219,0
701793220,0
701793223,0
701793227,0
701793229,0
701793232,0
701793235,0
701793243,3.80376666015563e-06
701793246,0
701793251,0
701793252,0
701793256,0
701793258,0
701793259,0
701793261,0
701793263,1.04291692634168e-05
701793269,2.55023157785515e-06
701793271,0
701793277,0
701793278,0
701793280,1.10453339384409e-06
701793281,0
701793284,0
701793287,0
701793289,0
701793295,0
701793298,8.7573819589568e-07
701793303,2.0284110855091e-06
701793306,0
701793314,1.32050350186605e-06
701793315,0
701793316,2.81305231609827e-06
701793318,8.30076947097594e-07
701793320,0
701793322,9.5378674402234e-07
701793326,0
701793327,1.93575004981978e-06
701793328,1.59558551500032e-06
701793331,0
701793333,0
701793337,0
701793338,5.72470366816164e-07
701793340,2.63721604281121e-06
701793345,0
701793347,4.08883280048668e-07
701793350,0
701793352,0
701793354,0
701793356,0
701793357,0
701793360,0
701793365,0
701793368,0
701793370,0
701793371,9.5378674402234e-07
701793378,0
701793385,1.16819489972123e-05
701793389,3.20905041437011e-07
701793394,2.60906590131284e-06
701793398,0
701793406,0
701793409,4.89978987716592e-06
701793415,0
701793427,0
701793432,1.95909908368106e-06
701793434,0
701793441,0
701793444,0
701793449,8.1961314777653e-07
701793454,8.1961314777653e-07
701793460,0
701793463,0
701793464,0
701793470,0
701793471,0
701793481,7.57847318534784e-07
701793492,0
701793497,0
701793498,3.08346481545931e-06
701793500,0
701793502,0
701793506,0
701793508,0
701793510,0
701793517,0
701793521,0
701793523,0
701793524,0
701793525,2.29003309865447e-07
701793527,0
701793530,0
701793532,0
701793533,0
701793535,0
701793542,1.39011336735245e-06
701793544,6.83025350228089e-07
701793545,3.36104481085408e-06
701793551,0
701793553,0
701793554,2.30576106465747e-06
701793556,3.36104481085408e-06
701793557,0
701793558,6.83025350228089e-07
701793559,0
701793560,1.05158249932508e-06
701793566,0
701793567,0
701793570,0
701793575,0
701793576,3.36104481085408e-06
701793591,0
701793594,0
701793595,0
701793602,0
701793605,0
701793610,0
701793611,0
701793614,3.36104481085408e-06
701793622,2.30576106465747e-06
701793632,3.36104481085408e-06
701793638,0
701793639,3.36104481085408e-06
701793647,0
701793655,0
701793657,3.36104481085408e-06
701793661,0
701793662,0
701793666,0
701793670,0
701793672,6.77337479362592e-07
701793673,0
701793675,0
701793678,0
701793680,4.49624422133194e-06
701793683,0
701793684,3.08346481545931e-06
701793685,0
701793690,0
701793691,0
701793694,0
701793696,1.35399706380971e-06
701793698,0
701793706,0
701793708,0
701793710,6.77337479362592e-07
701793713,3.36104481085408e-06
701793715,0
701793716,0
701793718,0
701793720,1.35399706380971e-06
701793730,1.11153061955457e-06
701793734,0
701793736,0
701793745,3.12192844533354e-06
701793747,1.12214298415852e-06
701793749,0
701793751,0
701793757,3.36104481085408e-06
701793761,0
701793762,0
701793765,3.44558930436517e-07
701793766,0
701793767,3.12192844533354e-06
701793770,6.11063839356099e-07
701793771,3.12192844533354e-06
701793773,0
701793775,0
701793777,3.12192844533354e-06
701793783,0
701793785,0
701793787,0
701793789,0
701793792,0
701793795,8.37885597203651e-06
701793796,0
701793799,0
701793807,1.35399706380971e-06
701793810,9.67342034562729e-07
701793811,0
701793813,0
701793821,0
701793831,0
701793833,0
701793834,0
701793835,0
701793845,0
701793848,0
701793849,6.11063839356099e-07
701793862,2.9897736544754e-07
701793865,0
701793870,0
701793877,0
701793889,0
701793894,2.63838033221197e-06
701793896,6.11063839356099e-07
701793897,0
701793903,2.63838033221197e-06
701793916,0
701793918,6.11063839356099e-07
701793935,0
701793940,0
701793943,9.67342034562729e-07
701793948,0
701793949,2.6129623002608e-07
701793950,0
701793953,4.98280541231666e-06
701793957,0
701793959,0
701793963,0
701793969,0
701793972,0
701793974,0
701793980,0
701793981,3.36881141953225e-07
701793990,3.29216046444843e-07
701793994,0
701793996,0
701793997,0
701793999,0
701794001,0
701794007,1.62303647721953e-06
701794010,2.05601864511008e-06
701794012,6.37862155894648e-06
701794014,3.63557713411483e-06
701794015,4.510404875975e-06
701794019,0
701794020,3.36881141953225e-07
701794022,0
701794034,0
701794036,3.67141114869437e-07
701794040,0
701794042,3.64799424881595e-07
701794044,3.67141114869437e-07
701794045,3.60052122686663e-07
701794048,3.82965283698346e-07
701794049,2.55057154140609e-06
701794057,3.60052122686663e-07
701794059,0
701794061,3.60052122686663e-07
701794063,3.36104481085408e-06
701794069,1.05795344632405e-06
701794072,0
701794077,0
701794080,3.52918142711639e-07
701794087,3.52918142711639e-07
701794088,0
701794090,0
701794094,3.32722556586149e-07
701794096,0
701794099,0
701794101,0
701794103,0
701794105,0
701794111,3.48096759597458e-07
701794114,6.11063839356099e-07
701794121,0
701794124,3.36104481085408e-06
701794128,0
701794129,3.48096759597458e-07
701794131,0
701794135,0
701794137,3.3383395407616e-07
701794142,0
701794146,1.55322815934025e-06
701794152,0
701794154,0
701794156,4.00952975261715e-07
701794158,0
701794161,0
701794163,0
701794165,0
701794170,1.55322815934025e-06
701794177,4.510404875975e-06
701794179,1.19609797820154e-06
701794181,0
701794183,0
701794186,8.0447116455766e-07
701794188,0
701794190,0
701794193,0
701794201,0
701794205,0
701794207,0
701794212,4.51755489174516e-07
701794214,0
701794217,0
701794219,3.2831554151239e-07
701794220,4.57689481327834e-07
701794222,5.75094787153509e-07
701794225,3.9661414572083e-07
701794227,0
701794229,0
701794231,0
701794235,3.19060461141349e-07
701794239,4.00544501593058e-07
701794243,0
701794246,4.84649287495392e-07
701794248,0
701794250,2.63838033221197e-06
701794256,4.70966759187024e-07
701794259,4.88248060965883e-07
701794262,4.4254494065889e-06
701794263,4.51755489174516e-07
701794273,0
701794276,0
701794282,5.10069197410388e-07
701794284,2.0504459151892e-06
701794290,0
701794291,0
701794293,4.96154520235637e-07
701794294,4.97728409259262e-07
701794296,0
701794303,7.42020177099888e-07
701794309,3.10749342113345e-06
701794312,3.10749342113345e-06
701794313,0
701794318,0
701794322,0
701794324,0
